date,發行量加權股價報酬指數,sharpe,sharpe_MA_20,sharpe_MA_60,sharpe_MA_100
2018-01-12,18647.82,2.2602748817885083,2.132386479322281,2.1560116624215437,2.0446459499267373
2018-01-15,18771.78,2.3150513585475174,2.1582554491378487,2.1608898380344987,2.050442137560075
2018-01-16,18822.84,2.3858807596393814,2.187868359383315,2.165750343056996,2.056307296923721
2018-01-17,18854.87,2.3965962555619247,2.2174916752074205,2.170859693742291,2.0616126256298077
2018-01-18,18969.26,2.4679656290347527,2.250624805903796,2.1778950210576924,2.0676042609959824
2018-01-19,19105.09,2.4705078549837216,2.2839022190580334,2.1863314712912016,2.074003710829224
2018-01-22,19243.21,2.5895701802105204,2.320032981992253,2.1977933436650408,2.07991032348245
2018-01-23,19280.3,2.7383094823705227,2.3622437592932113,2.210778624404293,2.086553472063583
2018-01-24,19107.34,2.5435675393376505,2.394845557127492,2.220229742894722,2.0916803542888207
2018-01-25,19130.97,2.574498285124494,2.4257791328551606,2.2311091724293712,2.097262990671498
2018-01-26,19098.67,2.5854983437650967,2.4505706516602155,2.242017022546937,2.1035185818200413
2018-01-29,19226.67,2.64100307972501,2.4681664878254597,2.2523850806274424,2.1112075956551535
2018-01-30,18978.19,2.357618791479546,2.465358644349848,2.2584120316214107,2.115921800336267
2018-01-31,19024.46,2.3565330028971743,2.4600359405528054,2.2632515170129603,2.120024668711738
2018-02-01,19121.21,2.4369329968384963,2.456223509876049,2.2694484050692165,2.1248418697091456
2018-02-02,19062.91,2.367346870351972,2.4524502768196785,2.2728535841743875,2.127837845442301
2018-02-05,18754.55,2.049339826416076,2.4275250423106685,2.269603270484362,2.1285398574577634
2018-02-06,17825.49,1.272526150028917,2.369356446622738,2.2542852394811845,2.122265277958142
2018-02-07,18078.29,1.4117352832779453,2.3244521181499462,2.2432908258969775,2.1180494817008775
2018-02-08,18038.84,1.3429457871154173,2.2781851179247323,2.2326857055435934,2.113452098709239
2018-02-09,17770.24,1.110293533723034,2.2206860505214583,2.21080135267664,2.107151676546167
2018-02-12,17854.78,1.1114984099441385,2.1605084030912893,2.1908068830759553,2.100270900515472
2018-02-21,18357.38,1.329186800039822,2.1076737051113112,2.169590504933111,2.0936663985448685
2018-02-22,18268.19,1.2071627157526055,2.0482020281208455,2.1440921668321855,2.0858907201133263
2018-02-23,18494.63,1.3432640542934184,1.9919669493837788,2.119871971766508,2.0806177731785094
2018-02-26,18566.86,1.390243283526975,1.9379537208109414,2.096532465003635,2.0761841270055568
2018-02-27,18530.49,1.3524185608945714,1.876096139845144,2.0732829280701766,2.0728796355373063
2018-03-01,18479.63,1.3522886845415911,1.8067950999536975,2.0525557882397387,2.0699849168528455
2018-03-02,18329.51,1.2620606377809795,1.7427197548758642,2.0318895041382214,2.0665712324797196
2018-03-05,18234.8,1.1982075311276155,1.6739052171760203,2.011805222714968,2.0620773047349545
2018-03-06,18477.15,1.321539806439099,1.6107072903097202,1.998119093888874,2.058588534844493
2018-03-07,18410.3,1.3053211446359994,1.5439231935552695,1.9828590845066936,2.0538047276644935
2018-03-08,18543.8,1.445357724970615,1.4983101402298231,1.9692003218534617,2.050756244966145
2018-03-09,18615.03,1.4640126079603042,1.4536841204829796,1.9588363647168103,2.0464478562976027
2018-03-12,18850.23,1.6140903535309608,1.412541988317603,1.9541270335401577,2.043383735422724
2018-03-13,19010.49,1.6557260308363346,1.3769609463418209,1.9518153951492196,2.0406567838960377
2018-03-14,18913.13,1.555773528807052,1.3522826314613696,1.94753614889315,2.036628977132301
2018-03-15,18878.25,1.5240620505518345,1.3648594264875158,1.9397566961909567,2.031950564825435
2018-03-16,18894.1,1.6282355879646149,1.3756844417218492,1.933653062452781,2.0286225275439076
2018-03-19,18927.0,1.6745179944006607,1.3922630520861112,1.9295328959052855,2.0252395459873935
2018-03-20,18865.21,1.579863368614044,1.4157415438306618,1.922938024558134,2.0208925163233507
2018-03-21,18865.6,1.536612593197743,1.4369972529933421,1.91858703507416,2.0160350340376256
2018-03-22,18856.65,1.5359237761524225,1.447334101798972,1.9142920554311995,2.0104517672162543
2018-03-23,18543.95,1.2793984042714222,1.450945886224913,1.9055465298510597,2.002345399114526
2018-03-26,18572.59,1.2299087144254317,1.4452781192315134,1.895956624839696,1.994186026357674
2018-03-27,18824.0,1.3404562598810759,1.4427887680492186,1.888214902639398,1.987947380546753
2018-03-28,18616.48,1.1805027685992553,1.434192978434453,1.87677403342395,1.9807338298549437
2018-03-29,18582.66,1.2105470374016642,1.4271058960774565,1.865381585108122,1.9732473738488068
2018-03-30,18685.97,1.2522618953122797,1.4266159589540215,1.8547270903191257,1.9660049885028101
2018-03-31,18708.7,1.289156378951137,1.4311634013451975,1.8436159171254591,1.9596792271618662
2018-04-02,18655.21,1.2871617865782023,1.4294445003521525,1.8302408141073627,1.9532405716605366
2018-04-03,18540.87,1.2296904030850377,1.4256629632746047,1.812584214885111,1.9453482797424402
2018-04-09,18664.23,1.306716594843261,1.418730906768237,1.7941332304493025,1.9384554283724582
2018-04-10,18721.88,1.3417920288761476,1.4126198778140293,1.7754466462832712,1.931211709867178
2018-04-11,18802.14,1.4143789757918008,1.402634308927071,1.757133269040241,1.9247043024904644
2018-04-12,18770.03,1.2812506721542676,1.3839105409929677,1.7377739213848225,1.9158864479715905
2018-04-13,18787.35,1.3387410014766197,1.3730589146264462,1.7176221961328282,1.9068302715081804
2018-04-16,18768.77,1.352597391224682,1.3644856816600883,1.6995671849234475,1.8984401653182315
2018-04-17,18521.88,1.2147938124076962,1.3438135928822426,1.6813167175846793,1.889874102459005
2018-04-18,18586.02,1.293182329322948,1.324746809628357,1.6650649932130668,1.8830133956690498
2018-04-19,18797.34,1.4032157059335049,1.3159144264943299,1.6507806736154833,1.872812005670982
2018-04-20,18468.64,1.2123318624457282,1.2997003899567292,1.6324020153471204,1.8618236584355872
2018-04-23,18327.73,1.2410390422432678,1.2849561532612714,1.613321320057185,1.848212353971915
2018-04-24,18126.19,1.1523175630201579,1.2786021111987083,1.5925833418481554,1.8323648995840358
2018-04-25,18092.73,1.1084788522485114,1.2725306180898623,1.569925228901718,1.81548493052418
2018-04-26,17970.41,1.149077951144144,1.2629617026530158,1.5479013971710587,1.799069573142628
2018-04-27,18081.52,1.2093078436203346,1.2644019564040696,1.5248970248945557,1.7836887438098106
2018-04-30,18260.48,1.2181683266621939,1.264783020867096,1.4995613389660833,1.7699112563327537
2018-05-02,18193.54,1.184317390514008,1.2613857956271823,1.4769071698190226,1.756734053399174
2018-05-03,18014.28,0.9856269118946124,1.2462093222743564,1.450425980265191,1.7425576783528913
2018-05-04,18040.3,0.9851477184803028,1.2311086188694613,1.423753469843778,1.7309820801776474
2018-05-07,18169.72,1.0432781945459406,1.2217880084425066,1.3971247217574603,1.7192056450474382
2018-05-08,18317.87,1.10281958136275,1.211593157768481,1.3762114015888471,1.7075850060194206
2018-05-09,18338.52,1.0524473021892111,1.197125921434134,1.354476639910381,1.697250978679719
2018-05-10,18435.94,1.0860386628235255,1.1807089057857203,1.3319617343434649,1.6891448630666528
2018-05-11,18605.16,1.1529953011169716,1.1742961372338556,1.3117225415228817,1.6827305727348965
2018-05-14,18765.2,1.2883770552584355,1.1717779399229464,1.2990398286702538,1.6774890602457686
2018-05-15,18632.15,1.1902866252915751,1.163662401626291,1.2976691699246317,1.6694836343718498
2018-05-16,18671.28,1.2283318071431752,1.1643393013630647,1.2946124453223855,1.6618224163207302
2018-05-17,18562.03,1.1289427758767394,1.1561273236907545,1.2910457284684076,1.6538945642069935
2018-05-18,18556.95,1.09755526956881,1.1408443018725198,1.2908334240658372,1.64511456040825
2018-05-21,18789.19,1.2141033536648154,1.140932876433474,1.2925435064611819,1.6392788743225366
2018-05-22,18742.14,1.1487767103976843,1.1363197598411952,1.2895366716338126,1.632830415879213
2018-05-23,18652.1,1.1098909341018874,1.1341984283952815,1.2879154752729676,1.6258880258294337
2018-05-24,18739.05,1.1657176498256323,1.1370603682741374,1.2849563685318377,1.6194921721766178
2018-05-25,18748.25,1.2098027881616358,1.140096610125012,1.2819490269424156,1.6135406041392444
2018-05-28,18826.15,1.2651235826562843,1.1428873970768096,1.280494110638444,1.607522290750546
2018-05-29,18785.63,1.2031426304520536,1.1421361122663025,1.278008343070285,1.6006127776915529
2018-05-30,18540.71,1.0720737901562571,1.136523932248415,1.274841895609873,1.592418199766595
2018-05-31,18632.87,1.0831123231966333,1.1413982028135161,1.2729236421443566,1.58369105529285
2018-06-01,18760.39,1.0869213881607944,1.1464868862975406,1.2690133351730517,1.5736635894978181
2018-06-04,19035.91,1.2111356802698108,1.1548797605837342,1.267443577433615,1.5628840827363149
2018-06-05,19020.82,1.258579844343782,1.1626677737327857,1.2643306127565013,1.5513321245698348
2018-06-06,19195.12,1.2947934187765402,1.174785079562152,1.2615102929367719,1.5396501879692202
2018-06-07,19281.07,1.2783719468457135,1.1844017437632615,1.2559149861586845,1.5273020913339408
2018-06-08,19117.71,1.196801739382171,1.1865920656765216,1.2482662479677815,1.5148419934129689
2018-06-11,19105.39,1.134190178146261,1.1788827218209126,1.2412398587901017,1.5007054500284687
2018-06-12,19098.15,1.1480806082675397,1.176772420969711,1.2349735014186969,1.4878272754732689
2018-06-13,19146.88,1.1666714105037048,1.1736894011377375,1.2272807651276816,1.476395771050968
2018-06-14,18874.83,1.0227145593657092,1.168377990312186,1.2164173745437659,1.4639400587284284
2018-06-15,19003.56,1.1016232198065616,1.1685813878240736,1.2084467053969743,1.4523535421086087
2018-06-19,18690.5,1.0284634096882355,1.1592993906252445,1.1999775523384826,1.439487662620016
2018-06-20,18730.93,1.0310737095344937,1.153414240582085,1.191563384561517,1.425939592118967
2018-06-21,18758.61,1.0908394030785056,1.1524616640309158,1.188420734541635,1.412882023594133
2018-06-22,18687.13,1.0441270241268692,1.146382132745978,1.1853243730366592,1.398643637545054
2018-06-25,18612.93,0.9535929540442957,1.1335716410401109,1.1788766512727127,1.3834744885356596
2018-06-26,18569.28,0.8574070120239015,1.1131858125084917,1.173491721996457,1.3661528568537935
2018-06-27,18499.01,0.7632158421625462,1.0911894730940161,1.1660362020758048,1.3464019204517137
2018-06-28,18427.69,0.7091640599169584,1.0730439865820514,1.1569845714858829,1.3280578856575067
2018-06-29,18744.53,0.8053766172834032,1.0591572012863897,1.1489215754580873,1.3103666689790958
2018-07-02,18654.33,0.7808922835234257,1.0438557460545215,1.1404837504071743,1.2923206083766792
2018-07-03,18556.03,0.580654186472135,1.0123316713646378,1.129666480130293,1.2717171194441503
2018-07-04,18612.95,0.6080601496579743,0.9798056866303473,1.1180222060438714,1.2542215330259348
2018-07-05,18453.79,0.6178711844082513,0.9459595749119328,1.105956858636073,1.2368349148410456
2018-07-06,18453.63,0.5906676438315762,0.911574359761226,1.092228336436736,1.2183722613109764
2018-07-09,18681.78,0.7127063540630822,0.8873695904952715,1.0827525978018828,1.2018258561480875
2018-07-10,18788.69,0.7269063047840473,0.8670053968271608,1.0725553528570066,1.188601520931767
2018-07-11,18685.73,0.7313091040500779,0.8461668216162878,1.0622005480707633,1.1831893504719788
2018-07-12,18823.22,0.7428862763952299,0.8249775649108638,1.0543354224705555,1.1765008604031515
2018-07-13,19055.59,0.8556051532977927,0.816622094607468,1.0470424695368028,1.1716274540649754
2018-07-16,18978.76,0.8783614979402936,0.8054590085141549,1.0382948994035828,1.169308133707148
2018-07-17,18922.8,0.8573382702393457,0.7969027515417102,1.0323783395334762,1.1667665323101
2018-07-18,19043.68,0.8019766873331938,0.7854479004316453,1.0250606336183083,1.1614944311830337
2018-07-19,19038.74,0.7819527697985883,0.7700035687676494,1.0188878870646156,1.1572423317234937
2018-07-20,19211.06,0.7978417579486886,0.7576893054587404,1.0137106021596185,1.1517881087600463
2018-07-23,19266.21,0.8324597324530102,0.7516326443791761,1.0084336318480998,1.1462102732493067
2018-07-24,19354.95,0.852755910257207,0.7514000892908415,1.0024910996253809,1.141213646742933
2018-07-25,19335.32,0.8114446463192098,0.7538115294986746,0.9957123716196644,1.1358052063607091
2018-07-26,19436.93,0.8328890037346387,0.7599977766895586,0.9898552318400083,1.1315134900202457
2018-07-27,19554.47,0.8836171424689255,0.7639098029488347,0.988155069016247,1.1283675861336588
2018-07-30,19497.77,0.8985937071869091,0.7697948741320089,0.986712502161357,1.124138125141137
2018-07-31,19552.69,0.9006046628239331,0.7857923979495987,0.9843346099659903,1.1200909603230165
2018-08-01,19645.48,0.9324466002890809,0.8020117204811541,0.981495060281429,1.114961849076201
2018-08-02,19370.81,0.8375062698679343,0.8129934747541382,0.977912709742741,1.1086967856952774
2018-08-03,19520.38,0.8242238074166736,0.8246712829333932,0.9735491288192936,1.1007981202341344
2018-08-06,19542.06,0.9032809392034017,0.8342000121904091,0.9693872227874007,1.0932736693178051
2018-08-07,19470.59,0.8643265913966192,0.8410710265210376,0.9623197150563705,1.0863591999437008
2018-08-08,19636.72,0.9192245427510929,0.8504667984560884,0.9578020136806956,1.0803108248656934
2018-08-09,19569.52,0.8206619073641734,0.8543555800045357,0.9510075153510458,1.072235088059689
2018-08-10,19510.42,0.8286399962595611,0.8530073221526241,0.9460024690240927,1.063776308078278
2018-08-13,19093.8,0.6050489639850659,0.8393416954548627,0.937794030597697,1.0540281640319882
2018-08-14,19232.48,0.6074918488047483,0.8268493743831329,0.9276838388500291,1.0447369565880582
2018-08-15,19045.41,0.5282206359660323,0.8131615718147746,0.9173412376095017,1.0346599251861943
2018-08-16,18997.39,0.5796649721242685,0.8030471819310586,0.908504138243208,1.0276625908647228
2018-08-17,19011.58,0.692665853971143,0.7977883867321813,0.9006199416456333,1.0222901622601799
2018-08-20,19026.21,0.6979090326392544,0.7910608517414935,0.8920883790535935,1.0158646899877615
2018-08-21,19203.1,0.8594977022600592,0.7913979413416362,0.8853279477136564,1.0126546393243696
2018-08-22,19233.18,0.8035556858888177,0.7910034933201167,0.8786681653042692,1.0085847258092413
2018-08-23,19341.04,0.8613867543234337,0.7924283808495564,0.8751567147070554,1.0046759743993527
2018-08-24,19249.4,0.7530931230687099,0.7859021798795456,0.8696563947049234,0.9993153418405285
2018-08-27,19417.98,0.8633394695307222,0.7841394679967363,0.8659300293944221,0.9950771186700537
2018-08-28,19575.62,0.9239202008181351,0.7853052448964464,0.8611431047368943,0.9920194166473847
2018-08-29,19773.5,0.9517631098576005,0.7862710703748723,0.8560294924954579,0.988469881797528
2018-08-30,19769.4,0.9362340417381301,0.7912074589683822,0.8500535028781511,0.9844143019261479
2018-08-31,19716.61,0.8473764995780037,0.7923650935764487,0.8428702454236893,0.9787442771640099
2018-09-03,19539.04,0.747985401134546,0.7846003166730059,0.8353899731195622,0.9734116244538126
2018-09-04,19643.45,0.7818658417283049,0.7804772791895902,0.8295179008459296,0.9678428728563295
2018-09-05,19598.41,0.7839772456510956,0.7737149143345903,0.8234495114689887,0.9621566714005937
2018-09-06,19476.35,0.6732496084020707,0.7663442993864852,0.8152258147672949,0.9567412293605375
2018-09-07,19340.95,0.6011490631452354,0.7549697527307689,0.8081997231636203,0.9498208966987604
2018-09-10,19124.87,0.4992814446416061,0.7496813767635959,0.7981606935775377,0.9407815540858414
2018-09-11,19172.67,0.5393262760663976,0.7462730981266783,0.7900084080171738,0.9340514982220479
2018-09-12,19120.02,0.4792172631108839,0.7438229294839209,0.7808108005767803,0.9264332804307241
2018-09-13,19128.42,0.5379301637702162,0.7417361890662183,0.7715956465883089,0.9202894064382248
2018-09-14,19379.69,0.6494117247968348,0.7395734826075029,0.7650170582661416,0.915698735163708
2018-09-17,19309.26,0.5643550469381831,0.7328957833224494,0.758529759814373,0.9098515061216483
2018-09-18,19192.93,0.5417474628188312,0.717008271350388,0.7532687673276219,0.9031759023136332
2018-09-19,19366.08,0.5849030304454745,0.7060756385782208,0.7502968871323373,0.8968432493514661
2018-09-20,19322.28,0.6272901836700127,0.6943708100455497,0.7489323225282215,0.8912729772830262
2018-09-21,19573.87,0.7115331657405498,0.6922928121791417,0.7473682650025073,0.8885320398214855
2018-09-25,19585.36,0.6956591974939046,0.6839087985773008,0.745947713568682,0.8856371546116216
2018-09-26,19577.05,0.6521226876562004,0.670318922919204,0.7471388552550831,0.8817255995427241
2018-09-27,19684.36,0.7396885777310312,0.6597151963128757,0.749332662389634,0.8780942895064071
2018-09-28,19634.67,0.7637257964132045,0.6510897840466294,0.7517635725897166,0.8752070744486469
2018-10-01,19715.77,0.7516852933298764,0.6463052237342229,0.7544472000813549,0.8718635407537104
2018-10-02,19479.99,0.7534536537394743,0.6465786363644693,0.7551263217426281,0.8678681242799355
2018-10-03,19380.64,0.8034988242710245,0.6476602854916054,0.7564028637340777,0.8630193419700615
2018-10-04,19121.92,0.7533396064814892,0.646128403533125,0.7567700387746011,0.8586498717819606
2018-10-05,18761.93,0.5377265396443517,0.6393522500952391,0.7533507098287533,0.8517438191069722
2018-10-08,18652.78,0.5137627597218947,0.6349829349240721,0.7476533366024882,0.8455920189454238
2018-10-09,18672.22,0.4960104432375742,0.6348193848538706,0.7412808190241097,0.8395765706821114
2018-10-11,17493.53,-0.050732036201131085,0.6053164692404941,0.7261463139167684,0.826928216783452
2018-10-12,17921.15,0.06808031621235514,0.5847596218955676,0.7139147077314211,0.8161212528415988
2018-10-15,17663.03,-0.03691233422178813,0.5560174969959675,0.700266955997748,0.804653220158362
2018-10-16,17805.89,-0.012757068634104385,0.5229090573244204,0.6867569755547015,0.7928684729737645
2018-10-17,17802.39,-0.023954139314327924,0.4934935980117948,0.6724834110252459,0.7805309036990049
2018-10-18,17757.08,-0.11487250882005239,0.46066259942985066,0.6563562707072916,0.7667309427842416
2018-10-19,17695.59,-0.1866839528283666,0.42208325026615856,0.6397207940548321,0.7528326769514373
2018-10-22,17793.76,-0.15562163349700525,0.3829376594078077,0.623245616767638,0.7405557227149048
2018-10-23,17438.61,-0.3269877628326893,0.33101161297914583,0.6030688683459443,0.7264547218546116
2018-10-24,17410.4,-0.30523266193585735,0.2809670200076577,0.5830050955272317,0.712533181353645
2018-10-25,16984.75,-0.4681842109321994,0.2249516750782377,0.560191947631296,0.6957399824416249
2018-10-26,16928.54,-0.5169992705261218,0.16211728266538006,0.5360345164510427,0.6779841912929259
2018-10-29,16976.96,-0.4769693106524149,0.10008252731209906,0.5141265901090368,0.6602665639986364
2018-10-30,16994.43,-0.47392262487880216,0.03880213140166515,0.4924908162374456,0.642743618281391
2018-10-31,17486.87,-0.27342389261918165,-0.012541745916267647,0.47287906904040256,0.6280413619613776
2018-11-01,17562.88,-0.24812639250709267,-0.0651230067551735,0.4543381859753407,0.6142181962548441
2018-11-02,17673.23,-0.19538582472063004,-0.11255927831527945,0.43576134651747866,0.6007835319249625
2018-11-05,17643.29,-0.19069043751790654,-0.1489801271733924,0.41890547410277723,0.5872099134447463
2018-11-06,17527.59,-0.26518376470057703,-0.18792745339451597,0.400675078086775,0.5743309302040833
2018-11-07,17676.68,-0.230550303202106,-0.22425549071649997,0.3867484236336554,0.5610091949739968
2018-11-08,17742.62,-0.2131389087130596,-0.23237583434209638,0.373071244341692,0.5485931717899838
2018-11-09,17536.92,-0.2795118419972379,-0.249755442252576,0.3596090363756375,0.5354873162746665
2018-11-12,17539.06,-0.28635545913692084,-0.26222759849833266,0.34517536252128433,0.5217153676525123
2018-11-13,17440.29,-0.31500546461927115,-0.27734001829759103,0.3283808405447774,0.5081240427650507
2018-11-14,17468.89,-0.33799135291570087,-0.29304187897765965,0.31111583411886146,0.4952081996954508
2018-11-15,17530.59,-0.30085096489054675,-0.3023408017811844,0.2917766896663514,0.48362561992630637
2018-11-16,17478.2,-0.27407942835163396,-0.30671057555734776,0.27381610442901055,0.4732526672211646
2018-11-19,17534.57,-0.24562762793397466,-0.3112108752791963,0.2553658647247204,0.46370475034265524
2018-11-20,17383.64,-0.27270208955504055,-0.30849659161531384,0.23826927784765792,0.45292396327427076
2018-11-21,17379.23,-0.2764635487507828,-0.3070581359560601,0.21927256087629945,0.4423504049515287
2018-11-22,17331.4,-0.2594978072125598,-0.29662381577007807,0.19954892740912122,0.43394888501468176
2018-11-23,17246.81,-0.28866800401216963,-0.28520725244438044,0.17887507551129173,0.42498160347798036
2018-11-26,17421.79,-0.2685851091989953,-0.27478804237170945,0.15879475632900633,0.4161170405419079
2018-11-27,17445.68,-0.23610580108056298,-0.2628972011817975,0.14073671798469686,0.40784930609278647
2018-11-28,17634.48,-0.23564267802573233,-0.26100814045212506,0.12434291666535889,0.39836581577189834
2018-11-29,17636.36,-0.2620776144940838,-0.26170570155147466,0.10694385906165242,0.388475976579117
2018-11-30,17641.12,-0.28024939032550994,-0.2659488798317186,0.08920674846204231,0.3783603916353611
2018-12-03,18086.85,-0.10835484480205565,-0.26183210019592607,0.0761800075753069,0.36984798042338823
2018-12-04,17989.93,-0.08096871052246003,-0.2526213474870202,0.06481137801417863,0.36048224178518573
2018-12-05,17692.34,-0.16282471914832736,-0.24923506828433126,0.0537762752843464,0.3500703796142996
2018-12-06,17278.4,-0.3176024650446227,-0.25445824610090945,0.039494129599162736,0.3383209722614599
2018-12-07,17414.27,-0.17349072890000045,-0.24915719044604753,0.02861566306564799,0.3285662980991279
2018-12-10,17212.06,-0.2735795737534308,-0.24851839617687305,0.015090500773587208,0.3180109746636078
2018-12-11,17318.22,-0.26447078824955816,-0.24599166235838746,-0.00014087444385267416,0.3073878492016252
2018-12-12,17513.41,-0.13904613834724117,-0.2360444016299644,-0.01186422753194308,0.2976727904936227
2018-12-13,17588.89,-0.004288037382976436,-0.2212162552545859,-0.020964819201973205,0.2891023510172209
2018-12-14,17437.96,-0.03641876077094173,-0.2093332218755513,-0.03132018238891348,0.2806237169463194
2018-12-17,17461.81,-0.05457593301470216,-0.19978063712958766,-0.04268461766699206,0.271749067578826
2018-12-18,17339.23,-0.1474305241733784,-0.19351705886050458,-0.05700067916555753,0.2614385909124029
2018-12-19,17454.11,-0.08534653595090463,-0.18396120822051065,-0.07001744138963768,0.2515991884810248
2018-12-20,17260.2,-0.174775493737673,-0.17972509254676633,-0.08379907774620225,0.24084538691540872
2018-12-21,17264.04,-0.21558753726066832,-0.17607106920919127,-0.09972034632939723,0.22936504553991124
2018-12-22,17209.6,-0.2073559717352384,-0.1730096123360034,-0.11590504246520462,0.21891642312387952
2018-12-24,17198.08,-0.22113207533400403,-0.17226092604867546,-0.13211866527626928,0.20846286429637273
2018-12-25,16997.17,-0.2723987420410986,-0.17409872924944375,-0.1492162052059455,0.19670606748392772
2018-12-26,16911.35,-0.3283809767428356,-0.17741389736188137,-0.16808086855617652,0.18477899180253318
2018-12-27,17201.4,-0.20568356228622572,-0.17368560595991717,-0.18406458803563844,0.17352991075216
2018-12-28,17354.55,-0.17762580308989306,-0.17714915387430902,-0.19598712708120916,0.16354703364761936
2019-01-02,17045.43,-0.2819102726711176,-0.1871962319817419,-0.20924834428775935,0.15244153095831256
2019-01-03,16935.32,-0.26227071779522526,-0.1921685319140868,-0.22188636363830602,0.14376833414050966
2019-01-04,16739.23,-0.3760080590648689,-0.1950888116150991,-0.227307630686035,0.13393333506181349
2019-01-07,17109.94,-0.280881920801935,-0.20045837121019586,-0.23312366796960646,0.1258423094941338
2019-01-08,17062.3,-0.34421360321424505,-0.20399007268323657,-0.23824535578614742,0.11660352374074867
2019-01-09,17374.0,-0.26686989235225456,-0.20411002788837135,-0.24248056951478328,0.10700816627751468
2019-01-10,17342.57,-0.33249592254235344,-0.21378251709812698,-0.24762293256858373,0.0967041167256986
2019-01-11,17411.63,-0.3348935146242172,-0.23031279096018903,-0.25128994933198645,0.08476020455685586
2019-01-14,17320.31,-0.3862380271831055,-0.24780375428079723,-0.2546158505712321,0.0728622674261366
2019-01-15,17494.85,-0.3426664961532385,-0.262208282437724,-0.25773326494883597,0.06082173492136988
2019-01-16,17419.5,-0.3692918435520975,-0.27330134840666,-0.25843833296082613,0.04959788525516182
2019-01-17,17464.7,-0.3046187873900899,-0.28426496097861925,-0.25842810171839664,0.0379183026859537
2019-01-18,17548.39,-0.2618819404798186,-0.28862028331572653,-0.25498973054419033,0.02606028127297416
2019-01-21,17643.56,-0.2709170640626779,-0.291386759655827,-0.2508883604364663,0.013833479533771374
2019-01-22,17652.95,-0.3099111430234522,-0.2965145182202377,-0.2481040576426502,0.001372027686155552
2019-01-23,17566.84,-0.3579520913221312,-0.3033555190196441,-0.2461712154167057,-0.010681258222845798
2019-01-24,17621.65,-0.3489157104947741,-0.3071813674423279,-0.2474294123812989,-0.021650269339138998
2019-01-25,17786.66,-0.327690742827644,-0.30714685574656825,-0.24875548488664143,-0.03274583518469849
2019-01-28,17864.67,-0.3454741135555335,-0.31413638331003363,-0.2512569563672231,-0.04404034877676478
2019-01-29,17718.82,-0.44286064593422936,-0.3273981254522505,-0.25545979317416184,-0.05520145132012778
2019-01-30,17720.03,-0.45467154021777373,-0.3360361888295832,-0.2586179227661151,-0.06575965735375786
2019-02-11,17848.46,-0.35214678113329967,-0.3405299919964869,-0.260644530731635,-0.07427393961150693
2019-02-12,18015.26,-0.3002598033071523,-0.3367425792086012,-0.26209654564153656,-0.08266980040524242
2019-02-13,18002.48,-0.2940832127053209,-0.33740264380377044,-0.2623394018200046,-0.09040280516340449
2019-02-14,17999.69,-0.3377526721819928,-0.3370795972521578,-0.2631960220374225,-0.09915963352292657
2019-02-15,17956.45,-0.27203862414505425,-0.33733803384179784,-0.26247990802951887,-0.10837413701234545
2019-02-18,18100.07,-0.2364587342338828,-0.3325361744263743,-0.26078769771815524,-0.11638227482406611
2019-02-19,18112.53,-0.26447957942004274,-0.3290154776661655,-0.26018150796031353,-0.12444454524645485
2019-02-20,18326.97,-0.1695754731160427,-0.3181823499628124,-0.2584397753730536,-0.13198933028207002
2019-02-21,18410.95,-0.03843900806732176,-0.30297097555851654,-0.2549866317086094,-0.13864662219944338
2019-02-22,18417.0,0.2935882249023698,-0.2698269721357932,-0.24554845980098594,-0.14282607160782518
2019-02-25,18538.33,0.24356265238148064,-0.2424179001472147,-0.23688135644878155,-0.14734703705894941
2019-02-26,18539.45,0.2586726172854927,-0.2163901722589491,-0.22824518270714736,-0.1512815377626565
2019-02-27,18535.19,0.3591088753316557,-0.18488887528923242,-0.2174489013847503,-0.15508733478665027
2019-03-04,18465.1,0.301427171486349,-0.15432195956374237,-0.20794869670666116,-0.1597103210359188
2019-03-05,18385.48,0.08346819129007724,-0.13225094543313198,-0.20262246350048382,-0.1663924920563168
2019-03-06,18478.07,0.1515626336938688,-0.10722702822369981,-0.1961690416384905,-0.17241140225677284
2019-03-07,18396.95,0.03615839706445055,-0.0890345712290951,-0.19119844144584824,-0.18008480652883863
2019-03-08,18272.19,-0.037595781959939414,-0.07364065464931539,-0.1871542146397554,-0.18799416041325287
2019-03-11,18287.4,-0.018340636258019762,-0.05241465416550491,-0.18565397783068815,-0.19355483217227656
2019-03-12,18453.41,0.06311406166398778,-0.026525374071416828,-0.18325259829424734,-0.19806131915285566
2019-03-13,18506.92,0.13922714193491517,-0.001956677918006093,-0.17821840060952662,-0.20162915216588226
2019-03-14,18462.9,0.15854017777162452,0.020983321135932747,-0.17028268989592252,-0.19953643002615473
2019-03-15,18624.52,0.12753834861456975,0.042064399201927276,-0.16526553860401302,-0.19894184970213252
2019-03-18,18755.58,0.20106920489538996,0.06900549305579642,-0.1573547256265327,-0.19656203431096078
2019-03-19,18754.9,0.15088950274668483,0.09015189940038337,-0.1504320541099286,-0.19492556859715285
2019-03-20,18824.92,0.1501467964497776,0.1094821759345664,-0.14561217186331163,-0.19318455923951183
2019-03-21,18928.38,0.10105984234911188,0.1277591470230241,-0.1438563738677768,-0.19102523572782018
2019-03-22,18981.04,0.061454367532057276,0.13931063905542912,-0.14222515506272687,-0.18854385252421593
