date,發行量加權股價報酬指數,DX_ffn
2017-02-14,16023.32,101.25
2017-02-15,16156.83,101.18000030517578
2017-02-16,16109.84,100.44000244140625
2017-02-17,16090.88,100.94999694824219
2017-02-18,16124.12,
2017-02-20,16080.08,
2017-02-21,16097.77,101.37000274658203
2017-02-22,16122.25,101.33000183105469
2017-02-23,16106.63,101.05000305175781
2017-02-24,16075.57,101.08999633789062
2017-03-01,15950.78,101.77999877929688
2017-03-02,15978.84,102.19999694824219
2017-03-03,15906.98,101.54000091552734
2017-03-06,15963.72,101.63999938964844
2017-03-07,16055.13,101.80999755859375
2017-03-08,16080.49,102.06999969482422
2017-03-09,15924.12,101.8499984741211
2017-03-10,15873.47,101.25
2017-03-13,15987.97,101.37999725341797
2017-03-14,16065.26,101.69999694824219
2017-03-15,16058.82,100.73999786376953
2017-03-16,16219.61,100.2699966430664
2017-03-17,16336.44,100.30000305175781
2017-03-20,16343.49,100.41000366210938
2017-03-21,16441.62,99.80999755859375
2017-03-22,16359.46,99.68000030517578
2017-03-23,16372.78,99.76000213623047
2017-03-24,16327.02,99.62999725341797
2017-03-27,16283.8,99.16999816894531
2017-03-28,16283.28,99.70999908447266
2017-03-29,16249.97,100.0
2017-03-30,16236.62,100.41000366210938
2017-03-31,16176.23,100.3499984741211
2017-04-05,16403.68,100.55999755859375
2017-04-06,16318.47,100.66999816894531
2017-04-07,16278.2,101.18000030517578
2017-04-10,16293.32,101.0199966430664
2017-04-11,16210.69,100.70999908447266
2017-04-12,16186.38,100.77999877929688
2017-04-13,16217.7,100.55999755859375
2017-04-14,16046.66,
2017-04-17,16019.4,100.30000305175781
2017-04-18,16069.13,99.5
2017-04-19,15893.35,99.73999786376953
2017-04-20,15881.39,99.77999877929688
2017-04-21,16021.06,99.9800033569336
2017-04-24,16021.95,99.08999633789062
2017-04-25,16225.99,98.81999969482422
2017-04-26,16250.31,98.95999908447266
2017-04-27,16257.17,99.08000183105469
2017-04-28,16275.94,99.05000305175781
2017-05-02,16390.15,98.9800033569336
2017-05-03,16413.33,99.20999908447266
2017-05-04,16433.62,98.76000213623047
2017-05-05,16322.01,98.6500015258789
2017-05-08,16383.52,99.1500015258789
2017-05-09,16347.63,99.58999633789062
2017-05-10,16434.92,99.66999816894531
2017-05-11,16489.59,99.62000274658203
2017-05-12,16465.43,99.25
2017-05-15,16547.87,98.91000366210938
2017-05-16,16539.59,98.11000061035156
2017-05-17,16510.22,97.41999816894531
2017-05-18,16437.31,97.87999725341797
2017-05-19,16401.31,97.1500015258789
2017-05-22,16483.15,96.9800033569336
2017-05-23,16500.61,97.3499984741211
2017-05-24,16560.91,97.23999786376953
2017-05-25,16666.55,97.25
2017-05-26,16655.76,97.4000015258789
2017-05-31,16554.82,96.91999816894531
2017-06-01,16631.87,97.19999694824219
2017-06-02,16739.82,96.72000122070312
2017-06-03,16749.09,
2017-06-05,16863.28,96.80000305175781
2017-06-06,16830.16,96.63999938964844
2017-06-07,16836.46,96.75
2017-06-08,16862.48,96.91999816894531
2017-06-09,16819.41,97.2699966430664
2017-06-12,16671.51,97.13999938964844
2017-06-13,16702.37,96.9800033569336
2017-06-14,16611.94,96.94000244140625
2017-06-15,16638.78,97.43000030517578
2017-06-16,16751.66,97.16000366210938
2017-06-19,16906.48,97.52999877929688
2017-06-20,17031.37,97.75
2017-06-21,17073.07,97.55999755859375
2017-06-22,17158.41,97.54000091552734
2017-06-23,17124.43,97.30000305175781
2017-06-26,17454.88,97.43000030517578
2017-06-27,17452.0,96.47000122070312
2017-06-28,17283.64,96.05000305175781
2017-06-29,17338.95,95.62999725341797
2017-06-30,17298.15,95.66000366210938
2017-07-03,17367.39,96.19999694824219
2017-07-04,17263.54,
2017-07-05,17366.05,96.29000091552734
2017-07-06,17340.92,95.81999969482422
2017-07-07,17226.18,96.01000213623047
2017-07-10,17217.58,96.05000305175781
2017-07-11,17448.2,95.73999786376953
2017-07-12,17484.98,95.79000091552734
2017-07-13,17608.71,95.7300033569336
2017-07-14,17587.16,95.11000061035156
2017-07-17,17625.14,95.12999725341797
2017-07-18,17693.8,94.66000366210938
2017-07-19,17740.87,94.80000305175781
2017-07-20,17739.83,94.2699966430664
2017-07-21,17657.97,93.94000244140625
2017-07-24,17703.44,93.9800033569336
2017-07-25,17719.59,94.05000305175781
2017-07-26,17658.57,93.66999816894531
