date,PR5,PR25,PR50,PR75,PR95,平均數,sharpe,sharpe_MA_20,sharpe_MA_60
2017-05-08,99.5,102.07499999999999,107.0,120.425,183.19999999999982,122.32182835820896,0.31693071713862025,-0.06110375223727347,-0.0992929790511408
2017-05-09,99.5,102.0,107.0,119.0,185.79999999999973,122.01175373134329,0.25827832115446003,-0.038967074975283386,-0.08935059542795118
2017-05-10,99.5,102.1,107.05,119.8125,185.25,122.39041353383459,0.32576099064302905,-0.013669293646999734,-0.07985744891615632
2017-05-11,99.6,102.025,107.05,120.275,185.75,122.27537593984962,0.29782300651153915,0.010680669810721913,-0.07130047956876433
2017-05-12,99.5625,102.0,107.35,120.225,186.75,122.3954887218045,0.36935018393050906,0.03429053045582782,-0.06229169629450392
2017-05-15,99.5125,102.0,107.5,120.45,186.75,122.5986842105263,0.4781783057547505,0.0695014143757659,-0.051338289460574636
2017-05-16,99.5,101.975,107.0,120.65,189.09999999999997,122.37659176029963,0.462576986345597,0.11037897121812261,-0.03980500783094536
2017-05-17,99.515,101.92500000000001,107.15,121.2,189.09999999999997,122.54176029962547,0.5844045671198748,0.1573129889627575,-0.02534391893895578
2017-05-18,99.515,101.95,107.0,121.0,189.7,122.54943820224719,0.5747411349865715,0.20255084075313481,-0.011419822521846637
2017-05-19,99.515,102.0,107.0,120.15,189.7,122.64887640449439,0.5848322705507134,0.24787532853116306,0.0023513116943942526
2017-05-22,99.5,102.0,107.5,121.2,189.0,122.83970037453183,0.6410555366557702,0.2959423539812442,0.012904457749800846
2017-05-23,99.515,102.0,107.5,121.35,186.89999999999992,122.7426966292135,0.6866482114339362,0.34703839151732224,0.02533045920162984
2017-05-24,99.5625,102.0,107.525,121.75,186.75,123.04191729323308,0.7816078695574086,0.395099466406543,0.037879595299988106
2017-05-25,99.5625,102.0,107.525,120.825,187.75,123.03195488721805,0.8832597868102169,0.4429256547684048,0.052018093954873466
2017-05-26,99.5125,102.0,107.475,121.0,187.75,122.98176691729323,0.9774209621843313,0.49541797413523225,0.06759045032995598
2017-05-31,99.55749999999999,102.0,107.6,121.0,188.24999999999997,122.99223484848484,0.9630191923456566,0.5251423258638716,0.08307796965803443
2017-06-01,99.55749999999999,102.0,107.125,121.625,188.24999999999997,123.12159090909091,0.9441445292691855,0.5556431873274768,0.09862923692188992
2017-06-02,99.55499999999999,102.0,107.7,123.35,192.5999999999999,123.41730038022813,0.9734423352005147,0.589577330033087,0.1150046527324847
2017-06-03,99.55499999999999,102.0,107.5,123.85,193.4999999999999,123.59467680608365,1.0192098340639912,0.6238885806277713,0.13296374909061354
2017-06-05,99.5025,102.0,107.425,125.0,193.74999999999994,124.05362595419848,1.119499472722519,0.6621092107189598,0.15236181761796386
2017-06-06,99.5025,102.0625,107.69999999999999,124.925,192.79999999999995,124.05858778625954,1.1015359116969128,0.7013394704468744,0.17201993166551852
2017-06-07,99.5025,102.16250000000001,107.5,124.925,193.74999999999994,123.9131679389313,1.0303515862001174,0.7399431336991572,0.18978839389898133
2017-06-08,99.5,102.1875,107.75,124.775,193.24999999999997,123.94393939393942,1.0045103286476493,0.7738806005993882,0.2079976692636249
2017-06-09,99.5,102.15,108.0,123.2,193.7999999999999,123.77169811320755,0.9277264108576669,0.8053757708166946,0.22466302749182795
2017-06-12,99.5,102.125,108.0,123.6875,193.5,123.61278195488721,0.86762756730193,0.8302896399852656,0.23937271873859306
2017-06-13,99.5,102.1,108.0,123.67500000000001,193.5,123.45808270676692,0.7085224935771745,0.8418068493763868,0.2520916229856896
2017-06-14,99.5,102.025,107.5,122.5,193.19999999999993,122.9005617977528,0.6268442636240336,0.8500202132403087,0.26316733082512805
2017-06-15,99.5,102.125,107.8,122.8,193.19999999999993,122.93501872659174,0.6392293718364271,0.8527614534761364,0.2744008568532922
2017-06-16,99.435,102.1625,107.6,122.25,192.89999999999986,122.98134328358209,0.7569862114291129,0.8618737072982633,0.28734861328525557
2017-06-19,99.44,102.2,107.3,121.0,191.99999999999997,122.94869888475836,0.786518612694867,0.8719580244054711,0.3006408461390003
2017-06-21,99.5,102.2,108.0,122.0,182.59999999999994,122.79925650557621,0.7693329835995149,0.8783718967526581,0.31293419766786074
2017-06-23,99.5,102.07499999999999,107.525,122.0,185.74999999999966,122.8082089552239,0.7159382901569967,0.8798364006888113,0.3258580482649103
2017-06-26,99.5,102.1,107.55,121.0,184.99999999999991,122.8224907063197,0.7070264131236399,0.8761073278671228,0.3392055899957319
2017-06-27,99.5,102.2,107.2,122.0,184.99999999999991,122.89479553903347,0.7727182158351502,0.8705802493183696,0.35475043520175403
2017-06-28,99.5,102.1,107.2,121.0,183.5,122.58450184501845,0.7070256668752714,0.8570604845529166,0.3698494915216212
2017-06-29,99.5,102.05,107.0,121.0,183.5,122.64077490774908,0.7038681113757592,0.8441029305044218,0.38589952251006937
2017-06-30,99.5,102.0,107.0,121.25,183.5,122.7350553505535,0.7812369223039279,0.8359575501561588,0.40230577279396557
2017-07-03,99.5,102.0,107.0,121.55,183.5,122.83505535055352,0.7772195403279324,0.8261464104125297,0.4200539619816116
2017-07-04,99.57499999999999,102.025,107.0,121.0,183.5,122.84686346863468,0.7558907921052916,0.8129804583145948,0.43790266779349046
2017-07-05,99.525,102.0,107.0,121.0,183.5,122.79428044280442,0.7257320201971702,0.7932920856883273,0.4552520075593793
2017-07-06,99.5,102.0,107.025,121.0,184.24999999999974,123.00074074074072,0.7594414959179041,0.7761873648993769,0.47214102770299254
2017-07-07,99.5,102.0,107.0,120.6,184.24999999999974,123.00722222222221,0.7872204925634978,0.7640308102175459,0.4883356229804733
2017-07-10,99.5,102.0,107.0,120.525,184.24999999999974,122.83203703703704,0.8834293544789293,0.75797676150911,0.5060626894871662
2017-07-11,99.5,102.0,107.0,120.75,184.24999999999974,122.85037037037038,0.8740141464825968,0.7552911482903564,0.5237825296392576
2017-07-12,99.44,102.0,107.0,121.0,184.99999999999991,123.10799256505577,0.9285257316912864,0.7583360565098243,0.5409720756503059
2017-07-13,99.435,102.0,107.0,121.25,186.09999999999968,123.30932835820896,0.9082837157191909,0.768324117616925,0.5598774604563592
2017-07-14,99.44,102.0,107.0,122.55,185.39999999999992,123.46617100371745,0.8950322032165724,0.7817335145965519,0.5807108996849945
2017-07-17,99.435,102.0,107.05,122.7,190.29999999999995,123.64160447761193,0.9161482947300605,0.7955794607412336,0.6018846343933758
2017-07-18,99.435,102.0,107.05,122.95,190.29999999999995,124.0304104477612,0.9326045066655786,0.8043603755030568,0.622928307851485
2017-07-19,99.5,102.0,107.1,122.42500000000001,192.29999999999995,124.36548507462686,0.9623173346290036,0.8131503115997637,0.6443278881787993
2017-07-20,99.5175,102.0,107.275,122.25,191.94999999999993,124.58843283582088,1.0423695165889937,0.8268021382492377,0.6670387963277133
2017-07-21,99.515,102.0,107.2,121.95,190.39999999999998,124.38202247191012,1.0057403106425788,0.8412922392735169,0.6893890104932169
2017-07-24,99.515,102.0,107.3,122.0,193.19999999999993,124.312734082397,1.0058593184776174,0.8562338845412156,0.7091468929382939
2017-07-25,99.515,102.0,107.1,122.775,193.19999999999993,124.41797752808988,1.0653258182369334,0.8708642646613048,0.7281233895826931
2017-07-26,99.5125,102.0,107.0,122.9875,195.75,124.74003759398498,1.1299088806810664,0.8920084253515945,0.7481622946799146
2017-07-27,99.5,102.0,107.0,122.0,186.5999999999998,123.30716981132075,0.7293380301677186,0.8932819212911924,0.7541757258864953
2017-07-28,99.5,102.0,107.1,122.0,186.5999999999998,123.23132075471698,0.6871454589903074,0.8885773481255115,0.7600593618697158
2017-07-31,99.505,102.0,107.19999999999999,122.65,188.79999999999995,123.6671755725191,0.6892088318965084,0.8841768127039403,0.766633517716519
2017-08-01,99.4975,102.0,107.3,124.0875,189.44999999999985,124.02615384615385,0.7923374033216977,0.8859991432647606,0.7742893940690422
2017-08-02,99.5,102.0,107.35,123.7,189.0,123.29263565891473,0.6136845657164026,0.8803967705407223,0.7785993556493364
2017-08-03,99.5425,102.0,107.4,124.0,189.14999999999998,123.35058139534884,0.5894944515104176,0.8718994183203479,0.7831420845555331
2017-08-04,99.485,102.0625,107.65,124.75,189.14999999999998,123.44089147286822,0.6106116097057263,0.8630689741774594,0.7890143060313874
2017-08-07,99.53999999999999,102.0,107.8,126.5,189.2,124.00116731517508,0.7229122111437127,0.8550431170106986,0.7956334930397322
2017-08-08,99.49,102.0,107.8,125.95,189.59999999999997,123.87859922178988,0.6339567506949471,0.843040247221316,0.8012357221094557
2017-08-09,99.4,102.0,107.1,126.05,189.0,123.62607003891051,0.588765830565525,0.8260522521650279,0.8048926495533725
2017-08-10,99.39,102.0,107.0,124.3,184.99999999999994,122.93171206225679,0.46446720049006057,0.8038614264035715,0.8046641311322945
2017-08-11,99.3875,102.0,107.0,123.8125,188.25,122.730078125,0.4113879817934849,0.7796792153324171,0.803810981056426
2017-08-14,99.2375,101.9875,106.55,122.475,185.25,122.14101562500001,0.2625343319283915,0.7469985171923337,0.7984464771365679
2017-08-15,99.125,102.0,106.5,123.1875,189.25,122.260546875,0.24501716579407046,0.7126191501487582,0.7929510776500261
2017-08-16,99.035,101.975,106.85,123.25,189.0,122.39509803921568,0.653871985529895,0.6971968826938028,0.7941017395663459
2017-08-17,99.14750000000001,102.0,106.975,125.35,192.79999999999995,122.97460629921261,0.7835361649749467,0.6842552151131005,0.7964764167049989
2017-08-18,99.14750000000001,102.0,106.975,125.125,200.79999999999995,123.2216535433071,0.7808381808501332,0.6730101086234781,0.7980462495286021
2017-08-21,99.05,102.0,107.0,125.5,196.5,123.23007968127489,0.8248070801211905,0.6639574967056568,0.7987662363713318
2017-08-22,99.125,101.975,107.0,125.5,184.0,122.84840637450199,0.7856543563069937,0.6499739236091598,0.7971394791962781
2017-08-23,99.2,101.975,107.1,125.8,184.5,122.82948207171313,0.764952000775179,0.6317260796138655,0.7935983298394589
2017-08-24,99.225,101.975,107.1,126.3,187.0,123.34482071713148,0.8994180896027141,0.6402300825856152,0.7925383114604099
2017-08-25,99.35,102.0,107.55,126.25,187.5,123.26513944223107,0.897679236036961,0.6507567714379479,0.7917638899065393
2017-08-28,99.44,102.0,107.6,127.0,191.99999999999991,123.924297188755,0.9941985601917549,0.6660062578527102,0.7921098269897267
2017-08-29,99.38,102.0,107.8,127.4,193.39999999999995,123.97791164658635,1.011780638788199,0.6769784196260352,0.7919860070684636
2017-08-30,99.5,102.0,107.85,127.6,195.79999999999998,124.33493975903615,1.0886588503700638,0.7007271338587183,0.7914719966959226
2017-08-31,99.5,102.1,108.0,127.0,194.79999999999998,124.44277108433735,1.0948518315647406,0.7259950028614346,0.7913605953603864
2017-09-01,99.5,102.275,108.25,127.825,193.64999999999998,124.92157258064516,1.6746136416775148,0.7791951044600239,0.8020982962850097
2017-09-04,99.5,102.325,108.2,127.8125,195.25,125.09837398373982,1.7714308073405125,0.8316210342698639,0.8148803042632241
2017-09-05,99.5,102.3,108.5,128.2,190.0,124.86673469387756,1.6851287064586187,0.8841796320580475,0.8275036758565733
2017-09-06,99.5,102.4,108.6,128.5,190.59999999999997,125.02897959183673,1.7022557874529805,0.9398541299024205,0.841414146192424
2017-09-07,99.5,102.5,109.0,129.15,186.59999999999997,125.35428571428571,1.7466443698377792,1.0039629883698062,0.8587161774634342
2017-09-08,99.5,102.375,108.725,128.7,187.7,125.54590163934427,1.751622476271776,1.0709747130937208,0.8774624810075633
2017-09-12,99.5,102.5625,109.25,129.25,197.29999999999984,126.31673553719008,1.8569819901540343,1.150697096005003,0.8977583579795233
2017-09-13,99.505,102.5375,109.25,133.5,197.44999999999987,126.04256198347109,1.7479021607077,1.2258413457506845,0.9142736238008332
2017-09-14,99.7525,102.9,109.575,131.5,197.34999999999985,126.2853305785124,1.53167465234298,1.2697314790913388,0.9266928911283017
2017-09-15,99.91000000000001,102.92500000000001,109.1,131.5,196.99999999999977,126.53395061728395,1.6471945918025737,1.31291440043272,0.9413239179316861
2017-09-18,99.84,102.8,109.5,130.2,197.59999999999997,126.67142857142858,1.9521830064187324,1.37148164171115,0.9619279965360483
2017-09-19,99.7625,102.6,109.15,131.975,203.25,126.90934959349593,1.9977259045930398,1.4301275829347424,0.983439654727205
2017-09-20,99.86,102.8,109.3,129.8,204.2999999999999,127.13967611336032,2.0443122567873364,1.4930604779587595,1.0046328887430749
2017-09-21,99.895,102.875,109.1,130.55,205.19999999999993,127.57368421052632,2.104767346465632,1.5600512452432822,1.027928583402914
2017-09-22,99.965,102.69999999999999,109.0,129.0,202.7,127.52854251012145,2.0436721525407986,1.6172639483901865,1.0502586507556648
2017-09-25,99.965,102.45,108.0,128.5,197.7,126.67530364372469,1.7517841396406975,1.659969193570373,1.0664344377112775
2017-09-26,99.915,102.5,108.05,127.6,196.0,126.16032388663969,1.6408988501806105,1.692304208069816,1.080829092875489
2017-09-27,99.815,102.5,108.2,128.5,203.5999999999999,126.51032388663967,1.7430095694671803,1.7288656546037653,1.0972810724981872
2017-09-28,99.915,102.42500000000001,108.5,128.15,206.39999999999998,126.72732793522268,1.8351424924264872,1.7661898367065862,1.1157712470353425
2017-09-29,99.95,102.42500000000001,108.05,127.6,204.2999999999999,126.25020242914981,1.7448577655469464,1.7986901334056966,1.1321948515291596
2017-09-30,100.0,102.45,108.25,127.5,204.59999999999997,126.32851405622492,1.6541419740413157,1.7976665500238866,1.1466435428871233
2017-10-02,99.9225,102.525,108.9,129.7375,209.74999999999991,126.96119999999999,1.740326481420605,1.7961113337278913,1.1609251616694845
2017-10-03,99.9,102.4,108.8,128.0875,204.54999999999984,125.95665322580643,1.4719050707905483,1.7854501519444876,1.1708900104079505
2017-10-05,99.93,102.475,109.0,128.725,207.7,126.71295546558706,1.5704652750233372,1.7788606263230053,1.181589002796818
2017-10-06,99.93,102.475,109.4,128.725,208.39999999999998,126.8504048582996,1.698769900574424,1.776466902859838,1.1947637725444051
2017-10-11,99.92,102.2,109.05,128.95,206.39999999999995,126.85877551020408,1.6772741469127785,1.7727494863918882,1.2078011382726752
2017-10-12,99.96000000000001,102.2,109.5,128.95,208.0,127.02571428571429,1.7113836282986075,1.7654695682991168,1.2210550604988175
2017-10-13,100.0,102.1875,109.025,128.2375,206.85,126.69590163934426,1.6540121774164191,1.7607750691345525,1.2330785216779985
2017-10-16,99.915,102.1875,109.275,128.16250000000002,207.85,127.06782786885246,1.7149660976354157,1.7699396413991746,1.2456226677281055
2017-10-17,100.0,102.225,109.7,128.275,207.89999999999998,126.82181069958847,1.656102404678829,1.7703850320429873,1.2558515491962692
2017-10-18,100.0,102.2625,109.5,128.0,208.89999999999998,126.84111570247934,1.6378566102553027,1.7546687122348157,1.2663868208564815
2017-10-19,99.99,102.4375,110.0,128.5,213.09999999999997,127.42645833333333,1.762243730156862,1.7428946035130068,1.278993227717802
2017-10-20,99.7975,102.35000000000001,109.85,128.125,211.34999999999988,127.46166666666667,1.8421927657483272,1.7327886289610561,1.2919410101763253
2017-10-23,99.92750000000001,102.25,109.35,129.7,222.49999999999977,127.98004201680672,2.075749747700378,1.7313377490227935,1.307705024626647
2017-10-24,99.885,102.225,110.0,129.625,224.19999999999982,128.25651260504202,2.1377542769773714,1.7360418552446224,1.3311786287401413
2017-10-25,99.69250000000001,102.16250000000001,110.0,130.60000000000002,230.29999999999995,128.30021008403364,2.1463720719322414,1.7557712518591995,1.3554990722891735
2017-10-26,99.585,102.15,110.0,130.0,231.14999999999998,128.497268907563,2.2715384045629703,1.7873032295783173,1.3818712318336146
2017-10-27,99.495,102.30000000000001,109.05,129.55,218.39999999999992,127.92510460251049,2.1200987757830303,1.80615768989411,1.4040005880413033
2017-10-30,99.4925,102.15,109.0,127.875,211.89999999999986,126.5235294117647,1.7128759218788432,1.8000443613667276,1.422320443977344
2017-10-31,99.49,102.2,109.1,128.0,227.79999999999995,126.99430379746836,1.767256255951864,1.8011642858869734,1.4419498073847015
2017-11-01,99.61250000000001,102.0,109.15,128.25,220.5,127.2228813559322,1.839760089223416,1.8104451916460786,1.462435615376663
2017-11-02,99.5,102.0,109.625,127.875,223.0,127.10777310924371,1.8060369408533192,1.8137307146177144,1.4804876942051564
2017-11-03,99.5,102.0,110.0,129.5,221.79999999999973,127.35630252100842,1.804343958873585,1.8303526590218664,1.4999941476748004
2017-11-06,99.5,102.15,110.0,130.0,222.39999999999986,127.54978902953586,1.83025685806999,1.8433422381741988,1.5206856647998748
2017-11-07,99.5,102.15,109.9,130.0,232.0,127.657805907173,1.8927307735635377,1.8530402818236542,1.5444900576844327
2017-11-08,99.74,102.15,109.7,130.2,232.0,127.97447257383965,1.959668416396157,1.8671599952978233,1.5702947315944773
2017-11-09,99.7425,102.0,110.0,130.125,232.0,127.41533613445378,1.8741458201869985,1.8752981048922428,1.597154923065454
2017-11-10,99.7425,102.0125,109.5,129.01250000000002,232.44999999999993,127.58172268907565,1.9905361417238716,1.8921243031076156,1.6262469059976177
2017-11-13,99.7425,102.0,109.0,127.15,232.44999999999993,126.95294117647057,1.8618799012256182,1.899469993287126,1.6463803712592129
2017-11-14,99.5,102.05,108.975,127.875,232.0,126.6953781512605,1.8938178127824157,1.911355763692305,1.6648850653893374
2017-11-15,99.5,102.0,108.8,128.0,225.5999999999999,126.61202531645571,1.9219355922443928,1.9255597127917596,1.6839033555792418
2017-11-16,99.475,102.0,108.375,128.0,225.5,126.76313559322035,2.0125837574518566,1.9380767141565092,1.703699633534753
2017-11-17,99.64,102.0,108.5,128.75,229.89999999999995,127.23191489361702,2.0711053684760112,1.9495223442928935,1.7251238170709031
2017-11-20,99.63,102.0,108.5,128.9375,230.04999999999998,127.22371794871795,2.098114949989209,1.9506406044073352,1.7473431995578037
2017-11-21,99.63,102.0,108.5,128.5625,228.35,127.72115384615384,2.337277595078875,1.96061677031241,1.771307524649073
2017-11-22,99.5,102.0,108.85,128.9375,230.04999999999998,127.72884615384616,2.2468753231729774,1.965641932874447,1.7937941261013397
2017-11-23,99.7325,102.0,108.725,130.3125,230.04999999999998,128.1448717948718,2.3522665500312527,1.9696783401478613,1.816428592598665
2017-11-24,99.7325,102.0125,109.0,132.25,230.04999999999998,128.58504273504275,2.4720605918298975,1.9872764309502042,1.8407665918160265
2017-11-27,99.75,102.0,109.0,134.075,230.04999999999998,128.49914529914528,2.4569932253112263,2.024482296121824,1.8635721647317127
2017-11-28,99.75,102.0,109.0,133.4,229.89999999999995,128.46468085106383,2.638817505961432,2.068060358622302,1.8893049259716574
2017-11-29,99.675,102.0,109.0,133.15,215.3999999999997,128.76787234042553,2.633550643309914,2.107749886326627,1.9052872093321973
2017-11-30,99.47,102.0,109.5,132.5,213.99999999999966,128.79021276595745,2.578247212769146,2.1463603999224183,1.9187341494226746
2017-12-01,99.5,102.1,109.5,133.65,215.99999999999955,128.8600858369099,2.5569239976439464,2.183989401860936,1.9332640709424302
2017-12-04,99.455,102.15,109.5,133.7375,216.99999999999977,128.83189655172413,2.572726136417239,2.2211128657782986,1.9477719100918345
2017-12-05,99.455,102.35000000000001,109.0,131.25,206.89999999999998,128.28663793103448,2.425840025604744,2.247768328380359,1.9590918376879505
2017-12-06,99.455,102.0,108.0,130.325,207.45,127.63512931034484,2.28302484480442,2.263936149800772,1.9679485438301612
2017-12-07,99.61,102.0,108.0,131.0,212.94999999999987,127.51616379310344,2.2667082026202574,2.283564268922435,1.9747773140379314
2017-12-08,99.46000000000001,102.0,108.0,131.0,212.39999999999975,127.68669527896996,2.2834919841503165,2.298212061043757,1.9837038110953082
2017-12-11,99.19,102.0,108.0,131.0,213.1999999999997,127.79270386266094,2.290784584609698,2.3196572952129615,1.996355643299754
2017-12-12,99.28,102.0,108.0,131.0,217.9999999999999,127.63111587982834,2.2314886094645576,2.3365408350470687,2.0060938769274537
2017-12-13,99.28,102.0,108.0,130.0,218.5999999999999,127.51459227467812,2.188736422893829,2.3498808765795403,2.010036433868705
2017-12-14,99.28,102.2,108.1,129.7,221.39999999999998,127.96952789699571,2.3223635571640124,2.3653698665651484,2.015447061411555
2017-12-15,99.265,102.425,108.975,129.675,220.45,127.8,2.362144631964483,2.3799218297395717,2.020744267664507
2017-12-18,99.2925,102.425,108.075,130.8,220.45,128.00150862068966,2.3961465201846717,2.3948234082493447,2.0256005872264913
2017-12-19,99.21,102.1375,108.4,133.1875,218.24999999999994,127.81422413793103,2.33300825072167,2.3946099410314847,2.0304228555295056
2017-12-20,99.2925,102.15,108.35,133.1875,221.45,128.1394396551724,2.376381850321301,2.4010852673889005,2.0408328173741825
2017-12-21,99.42750000000001,102.0,108.35,133.7125,221.45,128.32112068965517,2.3868449991713474,2.4028141898459054,2.0532652531906948
2017-12-22,99.42750000000001,102.0,108.1,133.175,222.0,128.7198275862069,2.453651715416409,2.401893746025231,2.065109288956515
2017-12-25,99.335,102.0,108.5,134.325,222.0,128.9530701754386,2.4856849993758807,2.4033283347284637,2.0759516640723383
2017-12-26,99.3175,101.975,108.225,134.025,222.0,128.55021929824562,2.4031984528666244,2.391547382073724,2.0869240088609997
2017-12-27,99.30499999999999,102.0,108.5,133.7,222.0,128.4493273542601,2.363518562094509,2.378045778012953,2.0987469519952193
2017-12-28,99.3,102.0,108.5,135.0,226.0,128.96380090497738,2.4625040205817945,2.3722586184035857,2.1107832443145726
2017-12-29,99.4,102.0,108.5,135.1,222.0,129.22149321266966,2.5339492178209593,2.3711098794124363,2.1284839800984128
2018-01-02,99.3,102.2,109.0,138.0,229.0,129.95656108597285,2.6588731980855056,2.37541723249585,2.146624112149449
2018-01-03,99.4,102.05,109.0,139.0,235.0,130.4925339366516,2.7447376360241202,2.391362113016818,2.164056907740277
2018-01-04,99.3,102.3,109.5,138.0,241.0,131.1843891402715,2.9078430508838116,2.422603023320788,2.1845663894731273
2018-01-05,99.3,102.35,109.8,138.0,243.0,131.53009049773758,2.9592380011014776,2.4572295132448487,2.2053639623531756
2018-01-08,99.3,102.4,109.5,139.0,241.0,131.37420814479637,2.895827476510129,2.4878462878628396,2.2260608840047373
2018-01-09,99.2875,102.0375,109.5,137.575,241.09999999999997,131.20431818181817,2.8713549318088996,2.5168748052227996,2.2453340312409624
2018-01-10,99.3,102.5,109.0,137.5,235.0,131.06199095022626,2.859587708256748,2.548279760162409,2.2653921196339275
2018-01-11,99.2975,102.4125,109.0,136.35000000000002,235.2999999999999,130.51045454545456,2.701752459312508,2.5739305619833432,2.2831237171182144
2018-01-12,99.44250000000001,102.3,108.85,136.375,239.09999999999997,130.70863636363637,2.6962491402698983,2.5926248411386377,2.2986904739534313
2018-01-15,99.47,102.2625,109.6,137.375,239.14999999999998,131.026376146789,2.7045475453027756,2.609744986805552,2.3130630536126726
2018-01-16,99.47,102.1,109.5,137.75,240.14999999999998,131.06605504587156,2.706742042545173,2.625274762923577,2.323579591860086
2018-01-17,99.285,102.2,109.5,137.375,240.14999999999998,131.1644495412844,2.691101820973507,2.6431794414361685,2.3328020509266882
2018-01-18,99.285,102.4625,109.25,135.875,240.14999999999998,131.38600917431194,2.7309816778130456,2.6609094328107563,2.342545544358034
2018-01-19,99.28,102.45,109.6,135.5,239.2,130.87396313364053,2.6511733798957033,2.674125851846974,2.348872793946913
2018-01-22,99.28999999999999,102.5,110.0,135.05,234.39999999999992,131.06129032258065,2.7113845770886966,2.6870124949305887,2.358727557302008
2018-01-23,99.25,102.275,110.15,135.0,233.5999999999999,130.9901376146789,2.7516937045104783,2.700312930187318,2.376041187012535
2018-01-24,99.25,102.85,110.0,135.5,234.19999999999993,131.7506976744186,2.890420258127725,2.724674020450373,2.3947605870487996
2018-01-25,99.25,102.65,110.0,135.25,236.25,131.39444444444445,2.818672839928928,2.7474317343420944,2.4110757995605576
2018-01-26,99.53,102.80000000000001,110.5,135.55,235.59999999999997,131.35813953488372,2.864587312019426,2.767535898913976,2.4287183057466595
2018-01-29,99.28,102.55,110.25,135.6125,233.74999999999997,131.04462616822428,2.8023628148091015,2.7809565787633828,2.445351953345585
2018-01-30,99.28750000000001,102.65,110.0,135.0875,234.24999999999994,130.77853773584906,2.701578745976154,2.7830918561579154,2.4598739848106876
2018-01-31,99.2625,102.88749999999999,109.5,135.60000000000002,236.09999999999997,130.8959523809524,2.7162612377468465,2.781668036244052,2.4735994925470766
2018-02-01,99.4,102.775,109.35,135.95,236.09999999999997,130.89857142857144,2.710015206522205,2.7717766440259712,2.4861052723825106
2018-02-02,99.4,102.7,109.25,135.95,236.0,130.97166666666666,2.797404399069274,2.7636849639243612,2.501492915363882
2018-02-05,99.4,102.575,109.0,130.5,234.0,129.6760663507109,2.460821499596025,2.741934665078656,2.5093310046617514
2018-02-06,99.025,102.0,107.5,128.35000000000002,234.0,127.99383886255924,1.9813767674817933,2.6974357568623004,2.511322619099354
2018-02-07,99.075,102.07499999999999,107.6,127.45,232.5,128.071327014218,1.9521562503860836,2.6520641839687675,2.512294926392748
2018-02-08,99.15,102.07499999999999,107.6,128.0,224.0,127.66042654028435,1.7962984502803483,2.6067914835171595,2.510200974026681
2018-02-09,99.1375,101.8,107.3,128.0,222.74999999999983,126.61627358490567,1.5471121468648055,2.5493346338469047,2.5024431138502297
2018-02-12,98.95,102.07499999999999,107.4,128.0,223.5,126.74928909952605,1.5507290387530521,2.491643708519419,2.4937701750215147
2018-02-21,99.16,102.3,108.0,128.8,225.79999999999993,127.48732057416267,1.624951012922596,2.43755415703829,2.485884109403737
2018-02-22,99.44,102.3,108.4,130.0,227.19999999999993,127.93492822966508,1.699553404926821,2.3879767362359554,2.475255372901203
2018-02-23,99.44,102.3,109.0,130.5,229.19999999999996,128.46196172248804,1.7554714361805581,2.339201224154331,2.467065308117996
2018-02-26,99.5,102.3,108.5,133.0,230.79999999999998,128.811004784689,1.8135921763191554,2.2973221639755037,2.4580874018894607
2018-02-27,99.535,102.6,109.0,131.575,230.94999999999993,128.73100961538464,1.760763227667026,2.24979109650442,2.44623244582008
2018-03-01,99.43,102.45,108.5,132.675,231.7,128.95507246376812,1.7943500577755347,2.201923914167673,2.435188393027818
2018-03-02,99.535,102.61250000000001,108.35,131.8,231.64999999999998,128.93389423076923,1.7441128597841578,2.1446085442504947,2.4202766489248635
2018-03-05,99.435,102.5,108.725,134.625,232.64999999999998,128.73485576923076,1.649798652872632,2.0861648348976796,2.4038807824175756
2018-03-06,99.43,102.5,108.5,132.3,231.39999999999998,128.92729468599035,1.6572280642964388,2.0257968725115303,2.3885304632763638
2018-03-07,99.43,102.35,109.05,135.0,232.7,129.06908212560387,1.7219494305019327,1.9717762032961723,2.3746142204906637
2018-03-08,99.43,102.5,109.05,138.5,230.39999999999998,128.97632850241547,1.6945932129981718,1.921426926647273,2.359978671767012
2018-03-09,99.5,102.45,109.5,138.5,231.09999999999997,128.95797101449273,1.703761251581287,1.8708019273389946,2.347944025533288
2018-03-12,99.535,102.0,109.725,135.9,229.0,128.9067307692308,1.700348191425533,1.8203185765841614,2.338232747976974
2018-03-13,99.535,102.4,109.5,135.525,229.64999999999998,129.11177884615384,1.6777514909553022,1.7643359311784628,2.3284168027825576
2018-03-14,99.32000000000001,102.5,109.5,135.1,231.0,129.1236842105263,1.711721706442668,1.7268809415207946,2.3188872981540967
2018-03-15,99.56,102.5,109.9,134.0,228.0,129.35095693779903,1.7231836401769396,1.7139712851555522,2.309427282413551
2018-03-16,99.61,102.3,110.0,136.5,226.6,129.4196172248804,1.7022859777929762,1.7014777715258969,2.3006072385523577
2018-03-19,99.55,102.275,109.975,133.7875,225.24999999999974,129.225,1.6274643375992652,1.6930360658918424,2.2912527037974484
2018-03-20,99.57249999999999,102.5,109.525,135.975,223.5999999999998,129.33809523809524,1.6075938991492076,1.6960601535060627,2.2793398761638684
2018-03-21,99.64999999999999,102.5,109.55,133.95,224.19999999999993,129.7102870813397,1.6500033867392747,1.7010238709053742,2.267470855410115
